calendar_year,marketing_year,calendar_month,marketing_year_month,commodity,country,attribute,amount,unit
2025,2022,4,7,soybean meal,to mexico,Exports,1.0,1000 Metric Tons
2025,2022,4,7,soybean meal,to mexico,Total Supply,7078.0,1000 Metric Tons
2025,2022,4,7,soybean meal,to mexico,Imports,1670.0,1000 Metric Tons
2025,2022,4,7,soybean meal,to mexico,Production,5255.0,1000 Metric Tons
2025,2022,4,7,soybean meal,to mexico,Beginning Stocks,153.0,1000 Metric Tons
2025,2022,4,7,soybean meal,to mexico,Extraction Rate,0.7902,Percentage
2025,2022,4,7,soybean meal,to mexico,Crush,6650.0,1000 Metric Tons
2025,2023,11,3,soybeans,to european union,Yield,2.764,Yield (Metric Tons per Hectare)
2025,2025,12,7,wheat,to united states,Area Harvested,15071.0,1000 Hectares
2025,2025,12,7,wheat,to united states,Beginning Stocks,23147.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Production,54010.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Total Distribution,4153.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Ending Stocks,498.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Domestic Consumption,2805.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Feed Waste Domestic Consumption,55.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Food Use Domestic Consumption,1500.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Industrial Domestic Consumption,1250.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Exports,850.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Total Supply,4153.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Imports,650.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Production,2907.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Beginning Stocks,596.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to european union,Extraction Rate,0.19,Percentage
2025,2025,12,3,soybean oil,to european union,Crush,15300.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Yield,3.5837,Yield (Metric Tons per Hectare)
2025,2025,12,7,wheat,to united states,Total Distribution,80423.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Ending Stocks,24522.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Domestic Consumption,31407.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,"Food, Seed, and Industrial Consumption",28141.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Feed Domestic Consumption,3266.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Trade Year Exports,24500.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Exports,24494.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Total Supply,80423.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Trade Year Imports,3250.0,1000 Metric Tons
2025,2025,12,7,wheat,to united states,Imports,3266.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Ending Stocks,23147.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,"Food, Seed, and Industrial Consumption",28048.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Imports,5232.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Trade Year Imports,15290.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Extraction Rate,0.1846,Percentage
2025,2025,12,3,soybean oil,to mexico,Crush,6800.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Yield,6.5,Yield (Metric Tons per Hectare)
2025,2023,7,11,corn,to japan,Total Distribution,16599.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Ending Stocks,1299.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Domestic Consumption,15300.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,"Food, Seed, and Industrial Consumption",3300.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Feed Domestic Consumption,12000.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Trade Year Exports,0.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Exports,0.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Total Supply,16599.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Trade Year Imports from U.S.,11245.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Imports,15290.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Production,1255.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Production,13.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Beginning Stocks,1296.0,1000 Metric Tons
2025,2023,7,11,corn,to japan,Area Harvested,2.0,1000 Hectares
2025,2021,4,8,soybeans,to mexico,Yield,1.5652,Yield (Metric Tons per Hectare)
2025,2021,4,8,soybeans,to mexico,Total Distribution,7058.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Ending Stocks,648.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Domestic Consumption,6410.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Feed Waste Domestic Consumption,60.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Food Use Domestic Consumption,0.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Crush,6350.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Exports,0.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Total Supply,7058.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Beginning Stocks,164.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Imports,200.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Feed Domestic Consumption,3187.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Exports,0.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Total Supply,18687.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Imports,14300.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Production,2785.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Beginning Stocks,1602.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Area Harvested,1070.0,1000 Hectares
2025,2024,12,3,soybean meal,to mexico,Soybean Meal Equivalent,7400.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Total Distribution,7757.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Ending Stocks,307.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Domestic Consumption,7450.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Feed Waste Domestic Consumption,7400.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Food Use Domestic Consumption,50.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Industrial Domestic Consumption,0.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Total Supply,7757.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Total Supply,1619.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Imports,2345.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Production,5255.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Beginning Stocks,157.0,1000 Metric Tons
2025,2024,12,3,soybean meal,to mexico,Extraction Rate,0.7902,Percentage
2025,2024,12,3,soybean meal,to mexico,Crush,6650.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Total Distribution,1619.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Ending Stocks,199.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Domestic Consumption,1380.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Feed Waste Domestic Consumption,0.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Food Use Domestic Consumption,1380.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Industrial Domestic Consumption,0.0,1000 Metric Tons
2025,2025,12,3,soybean oil,to mexico,Exports,40.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Imports,6397.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Production,288.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Beginning Stocks,373.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Production,26000.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Yield,3.8235,Yield (Metric Tons per Hectare)
2025,2025,12,4,corn,to mexico,Total Distribution,57461.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Ending Stocks,6431.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Domestic Consumption,51000.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,"Food, Seed, and Industrial Consumption",21700.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Feed Domestic Consumption,29300.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Trade Year Exports,30.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Exports,30.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Total Supply,57461.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Trade Year Imports,25800.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Imports,25800.0,1000 Metric Tons
2025,2025,12,4,corn,to mexico,Beginning Stocks,5661.0,1000 Metric Tons
2025,2021,4,8,soybeans,to mexico,Area Harvested,184.0,1000 Hectares
2025,2025,12,4,corn,to mexico,Area Harvested,6800.0,1000 Hectares
2025,2022,3,10,wheat,to mexico,Yield,6.0587,Yield (Metric Tons per Hectare)
2025,2022,3,10,wheat,to mexico,Total Distribution,9357.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Ending Stocks,757.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Domestic Consumption,7800.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,"Food, Seed, and Industrial Consumption",7500.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Feed Domestic Consumption,300.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Trade Year Exports,800.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Exports,800.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Total Supply,9357.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Trade Year Imports from U.S.,3621.0,1000 Metric Tons
2025,2022,3,10,wheat,to mexico,Trade Year Imports,5232.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Crush,62196.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Extraction Rate,0.7892,Percentage
2025,2023,7,10,soybean meal,to united states,Beginning Stocks,336.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Production,49084.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Yield,5.5664,Yield (Metric Tons per Hectare)
2025,2023,12,7,wheat,to european union,Total Distribution,164302.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Ending Stocks,15790.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Domestic Consumption,110500.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,"Food, Seed, and Industrial Consumption",64000.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Feed Domestic Consumption,46500.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Trade Year Exports,38012.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Exports,38012.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Total Supply,164302.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Trade Year Imports from U.S.,337.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Trade Year Imports,12659.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Imports,12659.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Production,135375.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Beginning Stocks,16268.0,1000 Metric Tons
2025,2023,12,7,wheat,to european union,Area Harvested,24320.0,1000 Hectares
2025,2023,7,10,soybean meal,to united states,Soybean Meal Equivalent,35068.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Total Distribution,50043.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Ending Stocks,411.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Domestic Consumption,35068.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Feed Waste Domestic Consumption,35068.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Food Use Domestic Consumption,0.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Industrial Domestic Consumption,0.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Exports,14564.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Total Supply,50043.0,1000 Metric Tons
2025,2023,7,10,soybean meal,to united states,Imports,623.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Exports,300.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Crush,15300.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Food Use Domestic Consumption,220.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Trade Year Exports,3.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Total Supply,4302.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Imports,755.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Production,2926.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Beginning Stocks,621.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Extraction Rate,0.19,Percentage
2025,2024,12,3,soybean oil,to european union,Crush,15400.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Yield,6.5322,Yield (Metric Tons per Hectare)
2025,2023,9,1,corn,to china,Total Distribution,518195.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Ending Stocks,211192.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Domestic Consumption,307000.0,1000 Metric Tons
2025,2023,9,1,corn,to china,"Food, Seed, and Industrial Consumption",82000.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Feed Domestic Consumption,225000.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Exports,3.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Trade Year Exports,100.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Total Supply,518195.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Trade Year Imports from U.S.,2301.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Trade Year Imports,23330.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Imports,23330.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Production,288842.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Beginning Stocks,206023.0,1000 Metric Tons
2025,2023,9,1,corn,to china,Area Harvested,44218.0,1000 Hectares
2025,2025,12,7,wheat,to mexico,Yield,5.4688,Yield (Metric Tons per Hectare)
2025,2025,12,7,wheat,to mexico,Total Distribution,9305.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Ending Stocks,855.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Domestic Consumption,8350.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,"Food, Seed, and Industrial Consumption",8000.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Exports,701.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Industrial Domestic Consumption,1400.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Food Use Domestic Consumption,1550.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Feed Waste Domestic Consumption,55.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Trade Year Exports,22683.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Exports,22477.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Total Supply,76859.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Trade Year Imports,4072.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Imports,4054.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Production,53851.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Beginning Stocks,18954.0,1000 Metric Tons
2025,2024,12,7,wheat,to united states,Area Harvested,15634.0,1000 Hectares
2025,2022,4,8,soybeans,to european union,Yield,2.3387,Yield (Metric Tons per Hectare)
2025,2022,4,8,soybeans,to european union,Total Distribution,17309.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Ending Stocks,1259.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Domestic Consumption,15820.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Feed Waste Domestic Consumption,1300.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Food Use Domestic Consumption,220.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Crush,14300.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Exports,230.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Total Supply,17309.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Imports,13127.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Production,2610.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Beginning Stocks,1572.0,1000 Metric Tons
2025,2022,4,8,soybeans,to european union,Area Harvested,1116.0,1000 Hectares
2025,2024,12,3,soybean oil,to european union,Total Distribution,4302.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Ending Stocks,596.0,1000 Metric Tons
2025,2024,12,3,soybean oil,to european union,Domestic Consumption,3005.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Feed Domestic Consumption,350.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Exports,100.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Feed Waste Domestic Consumption,1300.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Feed Domestic Consumption,2330.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Total Supply,50527.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Trade Year Imports from U.S.,16454.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Trade Year Imports,19325.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Imports,19325.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Production,28077.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Beginning Stocks,3125.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Area Harvested,6891.0,1000 Hectares
2025,2023,11,6,wheat,to united states,Yield,3.2719,Yield (Metric Tons per Hectare)
2025,2023,11,6,wheat,to united states,Total Distribution,68346.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Ending Stocks,18954.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Domestic Consumption,30180.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,"Food, Seed, and Industrial Consumption",27850.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Trade Year Exports,19615.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Total Supply,9305.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Exports,19212.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Total Supply,68346.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Trade Year Imports,3769.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Imports,3750.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Production,49095.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Beginning Stocks,15501.0,1000 Metric Tons
2025,2023,11,6,wheat,to united states,Area Harvested,15005.0,1000 Hectares
2025,2025,12,4,soybeans,to european union,Yield,2.6028,Yield (Metric Tons per Hectare)
2025,2025,12,4,soybeans,to european union,Total Distribution,18687.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Ending Stocks,1567.0,1000 Metric Tons
2025,2025,12,4,soybeans,to european union,Domestic Consumption,16820.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Exports,50.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Trade Year Exports,50.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Feed Domestic Consumption,24600.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,"Food, Seed, and Industrial Consumption",21000.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Trade Year Imports,6700.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Imports,6700.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Production,1750.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Beginning Stocks,855.0,1000 Metric Tons
2025,2025,12,7,wheat,to mexico,Area Harvested,320.0,1000 Hectares
2025,2024,12,4,corn,to european union,Yield,6.8,Yield (Metric Tons per Hectare)
2025,2024,12,4,corn,to european union,Total Distribution,84905.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Ending Stocks,6135.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Domestic Consumption,76000.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,"Food, Seed, and Industrial Consumption",20000.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Feed Domestic Consumption,56000.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Trade Year Exports,2770.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Exports,2770.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Total Supply,84905.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Trade Year Imports from U.S.,0.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Trade Year Imports,18587.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Imports,18587.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Production,59024.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Beginning Stocks,7294.0,1000 Metric Tons
2025,2024,12,4,corn,to european union,Area Harvested,8680.0,1000 Hectares
2025,2022,7,11,corn,to mexico,Yield,4.0744,Yield (Metric Tons per Hectare)
2025,2022,7,11,corn,to mexico,Total Distribution,50527.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Ending Stocks,4877.0,1000 Metric Tons
2025,2022,7,11,corn,to mexico,Domestic Consumption,45600.0,1000 Metric Tons
2025,2023,9,1,corn,to united states,Feed Domestic Consumption,148134.0,1000 Metric Tons
2025,2021,2,6,corn,to european union,Domestic Consumption,81700.0,1000 Metric Tons
2025,2023,9,1,corn,to united states,Exports,57275.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Food Use Domestic Consumption,20500.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Exports,318.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Total Supply,21594.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Imports,296.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Production,20100.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Beginning Stocks,1198.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Extraction Rate,0.1942,Percentage
2025,2024,11,2,soybean oil,to china,Crush,103500.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Yield,3.5227,Yield (Metric Tons per Hectare)
2025,2021,12,7,wheat,world,Total Distribution,1266612.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Ending Stocks,275273.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Domestic Consumption,787612.0,1000 Metric Tons
2025,2021,12,7,wheat,world,"Food, Seed, and Industrial Consumption",628215.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Feed Domestic Consumption,159397.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Trade Year Exports,206116.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Exports,203727.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Total Supply,1266612.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Trade Year Imports from U.S.,21252.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Trade Year Imports,202210.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Imports,200540.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Production,780820.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Beginning Stocks,285252.0,1000 Metric Tons
2025,2021,12,7,wheat,world,Area Harvested,221651.0,1000 Hectares
2025,2022,12,3,soybean meal,world,Soybean Meal Equivalent,244743.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Total Distribution,328111.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Ending Stocks,14151.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Domestic Consumption,246901.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Feed Waste Domestic Consumption,244743.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Food Use Domestic Consumption,796.0,1000 Metric Tons
2025,2022,12,3,soybean meal,world,Industrial Domestic Consumption,1362.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Industrial Domestic Consumption,0.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Feed Waste Domestic Consumption,0.0,1000 Metric Tons
2025,2025,12,3,soybean oil,world,Domestic Consumption,70051.0,1000 Metric Tons
2025,2024,11,2,soybean oil,to china,Domestic Consumption,20500.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Soybean Meal Equivalent,83000.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Total Distribution,86529.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Ending Stocks,1179.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Domestic Consumption,84150.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Feed Waste Domestic Consumption,83000.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Food Use Domestic Consumption,0.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Industrial Domestic Consumption,1150.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Exports,1200.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Total Supply,86529.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Imports,50.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Production,85536.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Beginning Stocks,943.0,1000 Metric Tons
2025,2025,12,3,soybean meal,to china,Extraction Rate,0.792,Percentage
2025,2025,12,3,soybean meal,to china,Crush,108000.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Yield,3.4022,Yield (Metric Tons per Hectare)
2025,2023,7,11,soybeans,to united states,Total Distribution,121030.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Ending Stocks,9319.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Domestic Consumption,65445.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Feed Waste Domestic Consumption,3249.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Food Use Domestic Consumption,0.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Crush,62196.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Exports,46266.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Total Supply,121030.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Imports,567.0,1000 Metric Tons
2025,2023,7,11,soybeans,to united states,Production,113273.0,1000 Metric Tons
