date_collected,week_ending_date,calendar_year,marketing_year,calendar_month,marketing_year_month,calendar_week,marketing_year_week,commodity,country,weekly_exports,accumulated_exports,outstanding_sales,gross_new_sales,current_marketing_year_net_sales,current_marketing_year_total_commitment,next_marketing_year_outstanding_sales,next_marketing_year_net_sales,unit
04-24-2026,2025-11-20,2025,2026,11,2,47,8,soybean-meal,philippines,67614,480290,690175,4938,3938,1170465,0,0,Metric Tons
04-24-2026,2025-11-20,2025,2026,11,6,47,25,hrw-wheat,indonesia,0,215035,70000,0,0,285035,0,0,Metric Tons
04-24-2026,2025-11-20,2025,2026,11,6,47,25,srw-wheat,south-korea,0,985,0,0,0,985,0,0,Metric Tons
04-24-2026,2025-11-20,2025,2026,11,2,47,8,soybean-oil,canada,435,3032,14661,39,-63,17693,3986,-7488,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,china,0,0,125000,125000,60000,125000,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,canada,817,15984,6011,0,0,21995,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,indonesia,57002,743068,187233,1620,1620,930301,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,guatemala,11897,64101,129530,2705,10077,193631,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,bangladesh,55964,754681,204000,964,964,958681,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,world,415841,1873802,5132014,377723,357861,7005816,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,mexico,5134,476568,283877,39227,38727,760445,13000,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,colombia,212342,1770029,1149750,184536,115892,2919779,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,south-korea,61135,183254,35200,979,61657,218454,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,honduras,0,49749,33846,1089,1089,83595,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,vietnam,0,354297,135400,0,0,489697,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,european-union,390022,2063779,355500,269022,390022,2419279,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,taiwan,2751,2800,1942,374,374,4742,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,indonesia,73032,74829,0,8032,73032,74829,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,colombia,0,210143,32617,749,749,242760,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,taiwan,24674,448835,450387,43826,43564,899222,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,thailand,0,1490,2010,0,0,3500,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,bangladesh,0,239578,223100,0,0,462678,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,vietnam,58672,82895,138030,4325,4320,220925,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,mexico,824633,5247319,9286219,679906,767111,14533538,799632,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,european-union,0,181992,99000,0,0,280992,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,mexico,44716,1003251,455386,32207,31862,1458637,2500,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,thailand,0,1704,300,0,0,2004,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,colombia,0,2800,0,0,0,2800,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,colombia,0,154488,29100,11000,11000,183588,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,guatemala,0,35297,25432,0,0,60729,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,colombia,0,442352,92217,14749,14749,534569,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,bangladesh,0,182628,58100,0,0,240728,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,european-union,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,japan,449,85652,143080,0,-352,228732,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,south-korea,0,985,0,0,0,985,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,european-union,206866,1887787,295114,59085,192853,2182901,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,thailand,2228,121850,75108,360,360,196958,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,mexico,44716,1003251,455386,32207,31862,1458637,2500,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,mexico,61967,2021232,891140,86098,74053,2912372,15500,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,taiwan,70407,468796,704704,151721,219721,1173500,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,honduras,0,37890,23589,1089,1089,61479,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,world,1493542,9929750,8354112,812514,636328,18283862,12284,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,honduras,0,49749,33846,1089,1089,83595,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,egypt,0,125845,7206,0,0,133051,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,japan,60234,399801,168011,20964,20964,567812,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,guatemala,0,86056,0,0,0,86056,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,world,19111,1687683,957131,323966,257061,2644814,22373,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,south-korea,0,298,3624,500,500,3922,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,mexico,204333,1512516,1649017,88195,86496,3161533,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,south-korea,349794,1821934,1287518,146784,218134,3109452,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,colombia,18958,84681,54000,958,11958,138681,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,guatemala,0,35297,25432,0,0,60729,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,nigeria,13595,121445,0,0,13595,121445,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,thailand,0,126299,49000,0,0,175299,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,philippines,0,1167858,813650,10450,10450,1981508,10450,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,taiwan,0,6268,0,0,0,6268,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,guatemala,15905,312498,341858,4199,10564,654356,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,vietnam,0,179482,30400,0,0,209882,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,colombia,0,210143,32617,749,749,242760,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,canada,50769,156580,210574,24851,24747,367154,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,taiwan,0,95222,49600,24600,24600,144822,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,indonesia,0,0,19,0,0,19,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,china,0,0,190000,125000,60000,190000,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,japan,457759,2575785,2649315,113246,314879,5225100,25000,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,nigeria,13595,121445,0,0,13595,121445,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,canada,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,indonesia,382,15015,2233,0,0,17248,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,european-union,19093,43314,6766,813,17815,50080,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,south-korea,0,198636,57085,22535,19005,255721,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,south-korea,0,1002090,322421,111900,90600,1324511,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,vietnam,118839,385000,146381,14351,14351,531381,184,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,nigeria,19708,847049,91000,0,19708,938049,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,pakistan,0,0,96,0,0,96,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,japan,87493,958143,444395,63188,63188,1402538,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,mexico,60488,286059,1065662,124611,123370,1351721,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,vietnam,0,179482,30400,0,0,209882,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,bangladesh,0,0,62111,0,61000,62111,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,thailand,0,1704,300,0,0,2004,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,guatemala,0,219250,25432,0,0,244682,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,bangladesh,0,0,47000,0,47000,47000,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,japan,1857,534509,407443,60960,60960,941952,7100,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,canada,986,9570,3179,0,0,12749,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,indonesia,110717,410824,331511,30633,92559,742335,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,south-korea,0,198636,57085,22535,19005,255721,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,honduras,0,37890,23589,1089,1089,61479,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,world,181699,4900013,1774488,224599,220432,6674501,2500,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,canada,421,10433,4514,0,0,14947,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,egypt,0,0,1506,0,0,1506,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,canada,10878,153419,398775,8466,8263,552194,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,taiwan,0,95222,49600,24600,24600,144822,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,guatemala,0,2095,6500,0,0,8595,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,honduras,0,218024,352499,10400,10400,570523,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,world,2476796,16230160,24490301,2592742,2380406,40720461,824632,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,taiwan,0,453799,230250,104800,104800,684049,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,honduras,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,egypt,0,38300,35000,0,0,73300,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,indonesia,2955,10626,53799,430,430,64425,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,vietnam,0,5193,0,0,0,5193,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,thailand,0,126299,49000,0,0,175299,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,philippines,139,4552,94879,101,101,99431,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,canada,602,2597,15159,253,253,17756,11474,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,indonesia,56620,215035,70000,1620,1620,285035,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,honduras,0,38060,109613,8753,8753,147673,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,world,4485,37836,127753,5855,-13345,165589,34974,23500,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,guatemala,0,86056,0,0,0,86056,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,world,248937,12110935,6006487,950460,850418,18117422,35323,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,honduras,0,157533,78935,2678,2678,236468,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,world,19111,1687683,957131,323966,257061,2644814,22373,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,china,0,0,364000,0,-100000,364000,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,bangladesh,0,182628,58100,0,0,240728,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,philippines,1351,19761,24063,162,150,43824,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,japan,60234,399801,168011,20964,20964,567812,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,world,181699,4900013,1774488,224599,220432,6674501,2500,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,philippines,0,44238,28000,0,0,72238,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,pakistan,52949,823459,195000,1000,-1051,1018459,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,corn,vietnam,74971,241767,302499,900,500,544266,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,philippines,0,44238,28000,0,0,72238,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,honduras,0,1557,3200,0,0,4757,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,nigeria,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,colombia,0,154488,29100,11000,11000,183588,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,vietnam,0,5193,0,0,0,5193,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,nigeria,33303,1059119,91000,0,33303,1150119,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,south-korea,0,0,0,0,-19200,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,mexico,5134,476568,283877,39227,38727,760445,13000,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,wheat,thailand,0,300660,213800,0,0,514460,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,taiwan,0,6268,0,0,0,6268,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,south-korea,0,985,0,0,0,985,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,china,0,0,125000,125000,60000,125000,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,colombia,18150,225070,431694,36473,29803,656764,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,canada,421,10433,4514,0,0,14947,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,indonesia,56620,215035,70000,1620,1620,285035,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,hrw-wheat,nigeria,19708,847049,91000,0,19708,938049,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-meal,philippines,143649,412676,753851,6343,3849,1166527,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,3,46,11,soybeans,egypt,176416,1362272,359900,61080,111416,1722172,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,2,46,7,soybean-oil,mexico,3876,17547,34777,3595,3595,52324,0,0,Metric Tons
04-24-2026,2025-11-13,2025,2026,11,6,46,24,srw-wheat,indonesia,382,15015,2233,0,0,17248,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,wheat,japan,602,870650,468700,90150,69650,1339350,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,japan,0,339567,207281,22151,18651,546848,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,soybeans,mexico,108414,1308183,1766854,2157,2142,3075037,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,taiwan,0,6268,0,0,0,6268,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,nigeria,0,827341,91000,0,0,918341,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,soybeans,philippines,2128,18410,25264,319,-11,43674,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,soybeans,vietnam,5483,266161,250869,2589,2575,517030,184,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,world,23770,1668572,719181,101940,101250,2387753,22373,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,south-korea,214537,1472140,1419178,69904,198778,2891318,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,colombia,0,154488,18100,0,0,172588,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,soybeans,colombia,0,65723,61000,0,0,126723,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,soybeans,honduras,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,bangladesh,0,0,1111,0,0,1111,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,honduras,0,218024,342099,421,421,560123,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,vietnam,0,179482,30400,0,0,209882,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,honduras,0,37890,22500,7000,7000,60390,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,world,78980,4718314,1735755,49831,13291,6454069,2500,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,indonesia,0,158415,125000,0,0,283415,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,soybeans,japan,52982,532652,348340,32062,32051,880992,7100,3600,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,canada,494,10012,4935,0,0,14947,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-meal,egypt,0,0,1506,0,0,1506,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,guatemala,0,86056,0,0,0,86056,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-meal,canada,9067,142541,401390,11060,10962,543931,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,guatemala,57,2095,6500,4557,4557,8595,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,indonesia,0,14633,2615,0,0,17248,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,china,0,0,65000,65000,65000,65000,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,taiwan,0,95222,25000,0,0,120222,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,nigeria,0,827341,91000,0,0,918341,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,japan,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,wheat,guatemala,0,219250,25432,0,0,244682,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,south-korea,3530,198636,38080,30,3530,236716,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,bangladesh,0,182628,58100,0,0,240728,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,philippines,10677,44238,28000,0,-323,72238,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,guatemala,0,35297,25432,0,0,60729,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,nigeria,0,107850,0,0,0,107850,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,colombia,161788,1557687,1246200,164999,149289,2803887,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,mexico,3412,13671,35058,11109,4109,48729,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,canada,12241,105811,236596,13655,13654,342407,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,world,1528644,13753364,24586691,1162702,979525,38340055,824632,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,canada,403,1995,15508,43,43,17503,11474,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,european-union,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,wheat,taiwan,38130,453799,125450,1780,1780,579249,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,soybeans,indonesia,23848,300107,349669,36890,36203,649776,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,thailand,0,1704,300,0,0,2004,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-meal,colombia,34550,206920,420041,46311,69458,626961,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-meal,mexico,35467,225571,1002780,37399,35753,1228351,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,pakistan,0,0,96,0,0,96,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,indonesia,0,158415,125000,0,0,283415,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,mexico,18052,471434,250284,12659,12659,721718,13000,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,china,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,south-korea,0,0,19200,0,0,19200,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,south-korea,0,985,0,0,0,985,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,colombia,0,154488,18100,0,0,172588,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,srw-wheat,european-union,0,0,0,0,0,0,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-meal,south-korea,240,298,3124,22,22,3422,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,wheat,south-korea,21531,1002090,231821,800,21300,1233911,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,world,3962,33351,145583,19549,12549,178934,11474,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,indonesia,0,0,19,0,0,19,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,thailand,0,126299,49000,0,0,175299,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,2,45,6,soybean-oil,honduras,0,1557,3200,0,0,4757,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,wheat,philippines,62884,1167858,803200,37226,36885,1971058,10450,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,3,45,10,corn,guatemala,116488,296593,347199,3282,45988,643792,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,taiwan,0,95222,25000,0,0,120222,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,vietnam,0,179482,30400,0,0,209882,0,0,Metric Tons
04-24-2026,2025-11-06,2025,2026,11,6,45,23,hrw-wheat,guatemala,0,86056,0,0,0,86056,0,0,Metric Tons
